Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Oman	OMN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																								0.066377451	1.186894411	4.633358307	4.137298337	5.573700043	9.561607034	7.192747808	10.85193401	11.15123659	9.35034248	2.389802822	4.112806984	6.430129466	8.07349183	8.171942323	4.939875873	3.866412849	5.541824588	0.982154975	6.381728329	
Other small states	OSS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																							4.859381384	4.233740139	3.917410786	2.919611814	2.6095833	3.810891378	4.510447074	4.267882795	7.186493516	7.445790989	4.796434745	0.068506511	4.132070785	4.614159688	3.805742606	3.025350034	3.353218161	3.109335542	4.156454792	4.026988159	2.799649524	
Pakistan	PAK	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		5.883612879	0.542188598	11.22126117	6.657980345	12.98145539	14.44792905	0.737031088	3.086014453	5.623293901	7.029634728	2.543464275	3.547880687	9.642207399	9.789823013	10.03778336	1.453588189	3.0291065	10.50643307	6.108799049	5.906522853	6.577903189	7.898179562	9.241570217	7.896720002	7.923034815	5.769589971	5.862479105	6.766828468	3.80974306	4.478169307	5.210271967	6.758782808	4.633956048	4.202136695	4.797948678	4.991768267	3.610901352	1.644889406	4.991354584	4.152166597	3.089824548	4.762809407	5.216464345	5.840760785	8.707683026	6.275415144	5.584405614	4.938477918	1.33149303	3.206254211	3.940335495	4.397139399	5.133263873	4.459481114	4.361227453	5.722803161	6.470158769	6.246575827	
Panama	PAN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG												9.042207279	6.863182318	5.196432782	7.50893895	1.194877196	0.206937167	3.668610913	8.846965163	5.479599172	17.06470754	10.38359014	6.154233102	-3.562888822	2.185489522	3.971963936	2.967443953	-3.035814068	-10.47467852	1.898467758	7.427089642	9.702019717	8.167592143	2.36228263	2.43139871	1.666075371	4.460178909	7.331076292	7.816140185	2.351823655	5.004302385	2.722221374	2.166433998	3.41743715	8.605168983	8.335054786	9.191817119	12.40162744	8.714679658	1.845042516	5.355048036	10.5032391	7.030978762	3.718292107	3.169482893	4.075507977	4.37404037	5.117226588		
Peru	PER	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																				8.050384573	3.053687121	5.696151844	-0.960390976	1.000306021	2.557426099	-0.680422841	3.740541746	4.677335532	3.999246717	4.795298533	8.749607289	9.223602484	8.33228637	3.509692856	8.597610595	7.687796614	7.563533683	5.836771048	4.689264786	4.749151711	4.067726783	2.990056432	4.111426827	
Philippines	PHL	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		5.406135428	5.372118491	5.418808464	3.990842005	4.399846605	4.245499465	4.59046573	4.676706912	4.921736323	3.770419892	4.678785792	4.256748366	6.271885785	3.749303243	4.663379579	6.488514252	4.478365083	5.360230093	5.070162957	5.743302946	2.211382932	5.76020267	4.063634228	-5.664091282	-2.050944717	4.136169453	4.9049179	6.532604526	6.408695976	4.199918045	0.326103619	0.929946973	2.43422696	3.996664205	4.423793157	6.022273223	5.104387912	2.165914743	4.523878677	3.305999399	4.036261903	4.223606431	5.495301979	8.255564018	5.7852131	6.021597867	7.579669561	3.986566046	3.398501109	7.161141386	4.939901568	7.145159806	6.987729529	6.034789842	6.894715358	7.537647265	6.849392367	6.769161541	
Palau	PLW	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																										2.554939512	-0.528513884	4.060452164	5.312838398	2.368661902	1.776175212	3.706507029	-5.730547509	-2.724730313	-0.511398327	5.617677541	1.662451159	-0.393732968	5.683312626	8.552949364	-0.661105655	-2.838287007	2.928390213	
Papua New Guinea	PNG	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																13.38397256	1.475902688	2.566298667	12.42876199	9.287423684	5.956728303	4.272116357	0.914041268	-2.284834786	2.252749044	1.393408474		
Poland	POL	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					19.39642521	-0.101454317	6.906734066	6.803250548	6.465958881	2.026136839	3.370699613	2.334780982	3.674039648	3.225099232	4.926221047	6.09812545	3.682639045	2.811051191	1.715158956	2.895544096	2.642673239	2.193893755	2.463670766	3.905041663	4.386538457	4.113063336	6.956067832	
Pre-demographic dividend	PRE	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																	1.252177289	-0.65395262	1.765910991	3.115967452	1.443250112	4.154113427	4.313735066	3.665678959	2.557546455	6.52403738	7.243549057	5.456577525	12.68828902	8.606547405	10.36012763	10.22343522	8.711996284	8.334421392	9.156043166	5.650883497	5.432437083	8.09228655	4.358830724	2.73047629	1.176072198	1.486354252	3.125387034	
Puerto Rico	PRI	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
"Korea, Dem. People’s Rep."	PRK	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Portugal	PRT	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					1.402396615	4.060276895	4.319805976	3.769862065	3.900642491	2.445162453	1.581993731	-0.313353598	1.84081996	1.836158187	2.010508119	3.327203745	1.742443361	-0.617495453	1.605485613	-0.840923708	-2.54745901	-0.249751669	0.373067318	1.275514435	1.853409694	3.072019874	2.009299485	
Paraguay	PRY	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG				5.198540812	5.181191158	5.541974187	0.877959612	6.153239522	6.787564411	5.129243075	7.62368916	5.895108772	4.586555237	7.768223633	7.769505014	9.307904178	8.964254144	7.253713061	9.18686145	11.10706094	9.75112969	9.825767695	-1.554081861	-1.021115394	2.902278066	3.945594968	4.778675733	4.069243625	3.282213978	7.931750875	3.307240168	3.974151539	1.99499824	3.801604087	4.936122708	4.53315375	2.833769403	4.428101399	0.799106817	-1.237516404	-1.497297008	-0.404621689	0.334188076	2.487173073	4.743819553	4.211790994	6.152151308	6.508677685	4.728115217	3.457806344	8.150506761	3.191954497	4.16417241	3.942166543	4.717720422	3.664373856	2.797821974	5.293356481	5.265009054	
West Bank and Gaza	PSE	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																				2.869737673	-2.070795897	20.72332041	12.38990521	3.700050353	-0.243622385	-3.729746432	-6.008694439	8.830944394	6.453818805	12.25903054	1.305558233	7.051954123	-3.248376629	3.81032973	7.152722866	15.90840905	8.752497254	2.106813157	3.311718452	3.51951822	3.856389532	2.956319548	1.042794921	
Pacific island small states	PSS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																								3.283615062	4.336830733	-0.24503235	2.900528589	-3.078378578	5.135116093	-4.86891619	7.229962297	-3.289979937	5.434788691	2.001005956	3.767698367	4.422270408	3.577316345	-1.48436153	3.238685483	6.458391956	0.753254838	2.643222481	2.753196405	2.324611299	2.99525907	3.608778163	1.407153807	1.223504052	5.402031477	-0.706426481	2.525099845	2.315021523	1.414122251	3.119358733	4.920488882	4.176931938	1.819409938	2.947244088	1.298862437	
Post-demographic dividend	PST	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																							3.12013452	3.295282072	3.744512743	2.444817705	1.972874802	1.987447309	2.70059958	3.125222427	2.737012092	2.488901604	0.847551768	-1.595407425	1.964653744	1.837355956	1.519157202	1.306139131	1.692844026	2.119605648	1.613428372	1.757069469		
French Polynesia	PYF	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Qatar	QAT	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																					8.878217718	11.45245294	10.36226202	7.768317821	2.214061745	1.976343876	2.126697165	
Romania	ROU	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					6.740543383	-5.293902378	-2.700893532	2.651710409	6.706129814	-1.396980259	7.447386381	-2.000155553	10.50400568	9.716215052	7.812630692	13.85653685	0.986668247	-5.112969621	-4.417549	0.749400945	40.57464208	-7.415077913	4.749204207	5.413367747	4.663186044	8.348573644	2.748189052	
Russian Federation	RUS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																-2.572343382	-8.430042138	-19.47953488	-2.484876383	-10.12569918	-0.636282105	1.616568144	-3.571717765	2.248702698	7.093714229	3.568085458	5.539901111	7.547088464	5.063987231	8.028047316	10.88439365	13.62154151	7.119658828	-5.270750618	3.864896584	3.752801625	4.219144211	2.797601727	0.963522147	-2.228483355	-0.531405971	1.936504703	2.158129609	
Rwanda	RWA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG							15.4536648	14.60055419	13.79494845	24.58346539	5.332488531	-1.132573224	29.417862	-17.87625971	-14.63058104	-1.15280407	21.05468729	-0.521667615	20.65262046	4.877364047	10.40918581	22.90888292	-9.699634035	-0.178871326	0.421480804	6.396543277	8.86164505	4.217140577	9.299513232	2.047333993	-5.006555481	3.485130567	2.449587365	2.271466806	-57.12151033	37.12424061	3.146895577	24.48490882	6.567614487	-0.020288203	11.47627251	6.763289719	11.59474569	6.94639151	10.22579429	11.89322884	13.29435442	12.22593756	13.81353212	6.241147482	9.190663719	8.013365521	11.56094205	5.253029939	6.975068944	10.44499267	7.177060044	7.934504854	8.806814301	
South Asia	SAS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		3.964047804	4.051699369	5.658228157	4.975516672	4.602972632	4.35499622	3.546742316	3.497632899	5.428448862	3.937891811	1.840914289	2.095057662	4.487156401	4.051099054	6.546223991	3.876366634	4.786664241	6.531928943	2.69384687	4.631990312	5.569269172	6.990064817	6.411891809	6.557297966	7.097313479	7.050760678	6.174875011	6.600823477	7.159383916	5.122966069	5.273292567	5.855440175	6.865512652	4.874144326	7.940396626	6.214736386	7.708582424	6.883626203	10.49103028	5.073073793	5.510572018	5.958113875	6.951281235	7.718997591	8.643718649	6.976230649	7.469101962	6.334102241	7.479302123	7.283631743	5.817484876	7.94101616	7.141345989	8.815441624	8.551031346	7.871538294	7.681590663	7.240370081	
Saudi Arabia	SAU	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG												8.804895121	12.50167053	17.61828003	35.49705298	21.22685379	2.299875265	7.120125326	8.471755758	5.486709666	8.107812176	9.844027872	7.975980437	3.794603389	-0.445817617	0.278389172	-5.322480173	-1.274764734	0.701174385	1.571324177	1.897601659	1.644400448	5.675662251	1.380434628	0.509788092	-0.803145761	1.965513363	5.64889316	2.694742099	3.222478076	3.284200457	3.364697927	3.317178736	3.19293138	8.743978062	7.468966716	7.941534268	7.959044384	8.116331893	6.852127053	8.375382849	7.179349067	5.963900167	6.538493847	4.419227941	2.876140522	0.791328558	1.869998946	2.546611256	
Sudan	SDN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG							6.250824501	1.872311847	2.50925856	-4.382994735	-0.468001662	1.074299634	-3.690804377	0.770922907	12.42460858	24.51434199	22.72892644	7.355730412	-4.409481962	0.932665882	6.420135132	1.573998063	0.976963615	6.847745961	-0.881032841	-3.391872933	4.194624106	18.32591752	1.015754646	5.297052303	4.618867463	7.907790722	-1.501909884	5.025742064	7.52414325	5.998520773	-13.00011962	3.665133903	3.841828033	3.062630878	-0.540782384	6.644221568	3.310119535	14.44638543	8.519060128	15.38519154	19.5921864	10.90846998	6.79219232	6.215999769	5.082692068	4.846091859	-8.470522463	2.208892562	3.430657724	6.357220812	3.807486057	4.525009465	-3.187899524	
Senegal	SEN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																						3.368914734	4.1978697	0.497482209	1.126337454	0.058566895	3.206173731	4.198412641	3.501923298	3.12469139	1.06369889	1.115544507	1.161356168	-0.010715388	0.975085408	3.692141915	2.407950565	4.58210588	6.114359162	6.294545235	3.802421651	3.018064901	5.0585224	5.96216414	7.180362808	5.762776121	5.77521168	0.528115284	3.768724994	1.365963585	3.676241937	3.40381933	5.775419983	2.383581745	8.26821392	3.349044902	7.557516895	5.582089947	6.687356157	
Singapore	SGP	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		8.424340038	6.604952809	9.711625062	-7.450202906	5.807336993	10.34924552	13.00365513	13.23363395	12.10597065	11.30429569	10.9139061	11.94120456	12.32321041	8.862967755	5.937520327	6.010538537	7.856992418	9.457533123	7.957540753	10.08894599	11.65311958	7.792801422	8.690215985	9.748470974	5.45102857	3.624722376	11.1858236	10.2138728	10.650928	10.16517685	6.705707884	7.71164399	12.15793153	9.482974865	5.824966308	8.401846761	9.285625943	-2.648463029	5.458042781	7.464708891	3.654307875	4.292665107	5.636830635	8.67546684	7.290188361	7.703122322	9.268078932	4.404628163	-0.639203827	11.1207161	6.802114655	4.88222003	7.11013972	4.260295297	3.586629636	2.255627421	2.900397712	2.998998291	
Solomon Islands	SLB	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Sierra Leone	SLE	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																											19.72095844	5.901911517	3.888023848	2.361097935	1.185390678	2.28015184	8.143580091	4.074904695	6.677972826	7.45498433	6.093741788	6.144685063	1.801709263	1.561470711	4.138001041	8.425831826	3.998920685	
El Salvador	SLV	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG							5.645040256	4.885685902	4.443554472	4.166459404	1.28453247	3.674246134	6.832536361	6.467909519	5.020839313	2.90270761	8.437523136	5.162899242	3.686281203	-2.681472615	-8.780475012	-8.62556951	-5.823614784	1.731769415	2.039348018	1.824559677	1.033648273	2.105396039	1.768096427	0.573939779	5.63930555	2.746926687	4.449224869	3.583171116	5.003624308	5.470638194	0.739576144	3.171718315	2.51992347	2.305983414	2.510034066	0.182028864	1.458304264	1.904221751	2.335493621	3.27874845	4.033486088	0.815439304	-0.116449163	-0.557104321	1.355931981	4.1733143	3.611155892	3.034074996	1.366656599	3.083798883	3.222776212	2.674133707	2.427217563	
San Marino	SMR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Somalia	SOM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Serbia	SRB	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					2.227582425	8.349832108	4.110748065	-8.894490344	10.97885722	-4.842456316	7.031933874	4.66774998	7.532575061	6.331213049	5.884461449	7.950698004	6.825534022	1.659841798	1.962230694	0.662799774	1.177607666	1.789437821	0.220798666	0.549511885	2.818238916	3.181489776	4.084725612	
Sub-Saharan Africa (excluding high income)	SSA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																							2.430711408	1.803943462	2.296013898	0.924958442	2.122675175	3.850475577	3.455820115	2.018023359	2.561039631	1.41257579	0.757521462	5.320440406	2.065159408	3.911187359	3.122705427	3.285949332	3.081818174	3.761297201	3.102894014	4.569571116	5.277357317	4.561892838	8.251690789	6.873590562	8.416041241	8.304816213	7.229813841	5.968273862	6.83507747	5.334843809	4.363456926	5.94857435	5.129558028	3.067759793	1.705173882	1.707247284	2.547171715	
South Sudan	SSD	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																		8.570452418	-7.405036169	-1.841696656	-28.26739317	80.64077587	-30.66272246	10.37690786				
Sub-Saharan Africa	SSF	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																							2.40888889	1.798860392	2.299134828	0.935829378	2.117105899	3.856920006	3.45004264	2.030849272	2.566735777	1.419339461	0.761812924	5.309943426	2.068826794	3.910033109	3.123808858	3.301036518	3.087931949	3.760727432	3.106683353	4.556525473	5.265182494	4.552290457	8.228170572	6.874609666	8.418958322	8.30817516	7.220018488	5.963875585	6.833669038	5.332397805	4.364941224	5.953954478	5.12953672	3.069399472	1.708993527	1.710485559	2.547171715	
Small states	SST	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					3.637818839	2.902674097	4.209260358	4.356263018	3.793810259	2.59414269	2.766973131	3.212489907	4.812107571	3.79917414	5.806434072	6.4664198	3.865817327	-1.301189915	3.756307793	3.854682962	3.276734022	2.496035045	2.92642583	2.925158787	2.711298861	2.570722101	2.440774576	
Sao Tome and Principe	STP	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																											7.094419043	8.195846988	4.674241781	11.792443	7.088889354	3.304774352	5.008928567	5.74781077	5.178376797	4.612548334	3.332229515	3.988569991	6.13641545	2.997440458	4.318447889	4.058810179	2.536300475	
Suriname	SUR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																	-12.68222749	15.01915225	19.55381687	-5.134299494	7.339411957	10.0130039	1.182033097	-1.518691589	-5.693950178	2.012578616	-1.356350185	1.625	3.44403444	7.015457788	-7.111111111	1.012659823	1.403507994	-1.384082288	-5.213035175	5.869912792	-0.24975254	3.505260291	2.660860857	-1.932139574	0.144161966	2.01535397	5.691437947	8.233199785	5.674344597	7.120620993	4.500022563	5.797101449	3.857981549	7.833109017	4.293559661	4.26041168	8.907254362	3.983979764	1.317656598	-6.762705082	-15.90128755	-8.394998724	0.084289694	
Slovak Republic	SVK	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					4.882708593	7.918306006	1.52246554	2.593160281	-0.560407859	3.455574412	2.330917599	2.207605792	0.25100749	5.995512915	6.214487204	10.77750753	6.010499221	-1.115217532	4.033970079	-0.059402351	3.268689829	2.31116129	-3.438273664	4.63182714	3.577949483	3.068946144	1.077399949	
Slovenia	SVN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																					1.282648075	3.793740499	3.991714359	4.914227418	3.105352644	4.442698939	3.234577777	3.382872186	3.394041199	4.084353028	4.750502718	5.445194299	3.560425718	-2.78589871	2.297600256	0.648062304	-1.570419779	-0.039179877	2.754926379	2.413360902	3.160874716	4.12081531	3.651221654	
Sweden	SWE	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																						1.383400982	1.273154027	1.691921105	2.656463301	1.70720313	2.404254092	3.404563673	2.982154002	2.904428426	2.135001429	-0.24858563	-0.614892872	-1.912019154	2.884165	3.11028533	1.698154687	2.714341665	3.896849391	3.567813376	4.846426095	1.441327954	1.41397862	2.489637124	3.830506487	2.855479892	4.35136081	2.508681651	1.763618021	-0.708072877	3.964388232	3.405337353	0.400255035	2.875620986	3.455731331	4.054324515	2.498948236	2.392374931	2.255619486	
Eswatini	SWZ	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG													8.442264974	10.8894925	2.784842555	7.837527608	6.826674452	14.39985506	0.70238495	5.612426541	5.597653526	0.479006049	7.667837791	1.541953442	5.146199504	16.71222694	-5.946316725	3.171406049	-1.80193802	10.76054009	32.65704269	-1.055281936	12.29872803	7.655619422	-2.253289445	10.94103608	3.381783	-0.04565216	3.03439147	2.283848361	-15.99828227	1.474898904	2.964056711	5.309697988	9.595978262	5.651764072	5.283927001	4.537581604	3.866138998	2.44426793	2.65177704	1.973729783	3.122928988	3.258198464	2.797143164	5.233573763	2.667739535	2.876708988	3.095730827	
Sint Maarten (Dutch part)	SXM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Seychelles	SYC	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																			0	23.61644992	-4.275019092	-10.58560238	-11.38603765	-1.953570482	4.69136753	9.201801801	-1.79665755	8.602725436	-0.618429114	11.43307289	6.389576551	5.898363526	3.500725895	-1.211915631	4.498073897	3.16326754	3.842872016	13.06457954	6.711011139	3.434560327	5.282760855	-2.792199229	-2.12626869	-2.062072544	-9.068914252	7.766830628	10.95168098	11.34108816	-1.42354956	1.624812648	5.383527165	2.779266941	5.952769039	11.62301606	5.108225554	4.709637316	5.44952218	4.769082469		
Syrian Arab Republic	SYR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
Turks and Caicos Islands	TCA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																						1.011240162	4.765497571	4.015885372	3.824419293	3.498905267	4.483595964	
Chad	TCD	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																	12.0613369	10.40272993	11.50506673	5.036501897	6.509371297	9.075665238	6.955870341	-0.546565051	-6.582683654	-9.651875493	1.73592575	
East Asia & Pacific (IDA & IBRD countries)	TEA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																				7.334215503	8.324944025	8.928759249	9.031305405	9.826180445	11.73342611	11.53840617	9.112216726	11.37224984	11.13446622	7.430895204	4.536108302	8.019973874	10.49352336	10.95702338	9.795981268	8.87940005	8.14367023	7.876661325	1.867228442	6.809487157	8.318093257	8.510465161	9.008004665	8.378392546	9.317024181	10.79739721	12.10219156	14.32862871	9.386645133	8.145365156	8.915613331	8.858512765	7.849672811	7.798254548	7.278386896	7.648763925	7.302186105	7.535527266	7.314804535	
Europe & Central Asia (IDA & IBRD countries)	TEC	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																-2.374223236	-4.555137465	-11.69642754	-4.260266055	-4.924622555	4.605490887	2.481163575	0.767320813	1.359684613	6.399078066	1.807289149	5.535532853	5.430357428	6.228232674	6.755393079	7.982202571	9.966625995	4.563026552	-3.262507229	3.685487227	4.832684649	5.798350745	3.458250785	2.78021083	1.450850667	1.578045626	4.305380064	3.806321213	
Togo	TGO	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG							7.535282308	1.539442875	5.382543968	15.37863927	12.12726351	-0.457826071	5.623741696	1.858852026	5.195707962	2.207448107	-4.868600583	9.898887795	13.49017314	-7.344634415	13.05004224	0.773700348	-3.64683928	-7.76894546	-0.107973397	0.854058119	3.119308958	0.103949817	1.661478831	1.732520088	-0.55327755	-4.143157111	-6.149053866	-25.74945583	27.83452616	3.588783927	3.526604957	32.55472901	1.225068097	-0.16433815	0.576130213	-8.130370084	-5.842148738	11.78549913	3.798230107	-7.660611382	11.17464244	6.184639675	-10.37281664	-3.209543921	4.929343634	6.039695743	37.15563401	10.29279015	0.633114353	2.654446852	3.483448507	7.146278517	7.613146112	
Thailand	THA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																			7.271409097	7.151370633	4.783210299	-2.781984209	-7.160386678	2.640981422	5.25372259	4.275756444	5.604111463	5.158531019	6.983328129	4.142815931	5.09464776	5.222312041	1.047393044	-0.307530371	6.950543742	3.793478117	8.425325717	4.057891504	1.981256551	5.190646321	4.607675743	5.777636686	5.098938924	
Tajikistan	TJK	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																											3.40000598	-1.200006832	5.800004838	6.399999943	2.200002007	-7.371115654	-29.30965092	-18.58712154	-22.35805961	-12.08558176	-15.89751331	1.850882862	4.913400144	3.586732475	7.438589535	7.936995556	9.555582714	13.55221939	15.20665595	10.87719322	10.92556665	23.5757226	18.74766689	6.269022038	10.70286868	7.828541523	5.826455997	5.298647706	10.1005829	4.182147636	1.138593495	2.912707951	7.024401578	
Turkmenistan	TKM	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																	-8.999995882	7.99999566	-10.99999877	-7.00000058	-48.99999934	13.99999918	24.40000313	13.79999692	11.80000383	22.49999651	40.2000014	24.89999816	18.59999966	13.60000085	7.9													
Latin America & the Caribbean (IDA & IBRD countries)	TLA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																	3.203645543	3.405460792	4.11126798	1.317968713	3.91384408	4.958921021	2.547854912	1.055835268	3.795902003	1.146924524	1.10632009	1.44023689	5.34583339	4.537712243	5.505435566	6.062410015	4.585584331	0.362509641	5.556517403	4.58722509	4.373310479	3.097202393	1.741457456	0.770091983	0.603319569	1.842693659	2.078103857	
Timor-Leste	TLS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																										42.17831596	-6.076029991	2.537368661	19.7347111	4.343133494	-7.010310191	11.59104342	1.766505485	5.300237567	13.67671768	11.62865196	6.876411705	1.343559074	7.827320246	4.682166161	5.724367854	2.730007168		
Middle East & North Africa (IDA & IBRD countries)	TMN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																						-7.349764555	-0.104059971	7.251671357	0.022354759	3.615498037	-9.067386891	-4.327718065	-4.888412572	5.903987522	7.756995535	8.185461676	4.425716715	1.664884494	2.906271906	3.016733462	5.4079091	4.322865936	3.91432075	2.069909148	1.449994724	7.98839307	4.702068949	5.726649894	7.145112087	6.756422511	6.335644274	9.445931879	3.004834402	3.421869599	5.710055013	4.095980381	3.919031805	4.12641219	1.686068142	0.465273702	2.79878826	3.442025073		
Tonga	TON	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																																												
South Asia (IDA & IBRD)	TSA	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG		3.964047804	4.051699369	5.658228157	4.975516672	4.602972632	4.35499622	3.546742316	3.497632899	5.428448862	3.937891811	1.840914289	2.095057662	4.487156401	4.051099054	6.546223991	3.876366634	4.786664241	6.531928943	2.69384687	4.631990312	5.569269172	6.990064817	6.411891809	6.557297966	7.097313479	7.050760678	6.174875011	6.600823477	7.159383916	5.122966069	5.273292567	5.855440175	6.865512652	4.874144326	7.940396626	6.214736386	7.708582424	6.883626203	10.49103028	5.073073793	5.510572018	5.958113875	6.951281235	7.718997591	8.643718649	6.976230649	7.469101962	6.334102241	7.479302123	7.283631743	5.817484876	7.94101616	7.141345989	8.815441624	8.551031346	7.871538294	7.681590663	7.240370081	
Sub-Saharan Africa (IDA & IBRD countries)	TSS	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																							2.40888889	1.798860392	2.299134828	0.935829378	2.117105899	3.856920006	3.45004264	2.030849272	2.566735777	1.419339461	0.761812924	5.309943426	2.068826794	3.910033109	3.123808858	3.301036518	3.087931949	3.760727432	3.106683353	4.556525473	5.265182494	4.552290457	8.228170572	6.874609666	8.418958322	8.30817516	7.220018488	5.963875585	6.833669038	5.332397805	4.364941224	5.953954478	5.12953672	3.069399472	1.708993527	1.710485559	2.547171715	
Trinidad and Tobago	TTO	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																										-2.745128305	-1.738709168	-1.482726639	-11.03213111	-2.056981155	0.805616694	3.076690765	-0.5752138	2.530526536	-0.432688536	-11.59542508	7.047475922	13.81636381	5.790396872	5.49932883	7.606332951	1.531604664	6.901837006	3.898187197	15.59257347	2.213947313	6.504725562	5.083498465	6.896534892	-12.63380856	10.79680845	5.933808458	3.621065379	3.257689646	0.981301055	2.286877335	-3.759754108	-3.419592997	-0.194816857	
Tunisia	TUN	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG																																										5.44204145	2.935812371	6.237992769	5.997181184	6.105198216	7.290804381	6.067159378	6.636198671	3.740956979	5.004935979	-0.673041167	4.956797046	4.849573236	3.041069801	0.728637723	3.158512079	3.356438724	2.395760773	
Turkey	TUR	"Services, value added (annual % growth)"	NV.SRV.TOTL.KD.ZG										5.60369332	4.263071229	6.947781721	9.43473757	6.101340792	6.898488076	9.356329582	10.95375747	6.211366839	1.423634019	-0.622840829	-1.474480584	7.413499023	5.715509998	5.268130646	7.518553037	2.614345301	3.854466598	13.18344421	2.301004042	0.206786255	10.42034735	-0.049815782	6.465828256	9.802281753	-4.339935003	8.142390371	7.540309684	9.047673841	3.491355102	-1.387509389	6.20367593	-3.026079873	5.965272096	3.98154883	7.782894252	7.114294484	5.060872954	5.124384112	1.412850404	-2.138238758	5.153992977	8.884699952	5.922080072	7.636492517	6.289933676	5.625004372	3.205603328	7.581832231	4.581390828	
